step,body,x,y,z,energy
752,0,5.428057e+03,2.105095e+03,2.584732e+02,-3.789949e+32
752,1,2.520253e+10,5.172766e+10,6.351357e+09,-3.789949e+32
756,0,5.479632e+03,2.137368e+03,2.624357e+02,-3.789983e+32
756,1,2.489177e+10,5.187536e+10,6.369494e+09,-3.789983e+32
760,0,5.531353e+03,2.169945e+03,2.664358e+02,-3.790016e+32
760,1,2.458013e+10,5.202123e+10,6.387404e+09,-3.790016e+32
764,0,5.583218e+03,2.202829e+03,2.704734e+02,-3.790050e+32
764,1,2.426761e+10,5.216525e+10,6.405087e+09,-3.790050e+32
768,0,5.635227e+03,2.236020e+03,2.745487e+02,-3.790083e+32
768,1,2.395424e+10,5.230742e+10,6.422544e+09,-3.790083e+32
772,0,5.687376e+03,2.269519e+03,2.786619e+02,-3.790117e+32
772,1,2.364002e+10,5.244773e+10,6.439772e+09,-3.790117e+32
776,0,5.739663e+03,2.303327e+03,2.828130e+02,-3.790150e+32
776,1,2.332496e+10,5.258619e+10,6.456772e+09,-3.790150e+32
780,0,5.792088e+03,2.337445e+03,2.870022e+02,-3.790184e+32
780,1,2.300908e+10,5.272277e+10,6.473542e+09,-3.790184e+32
784,0,5.844649e+03,2.371874e+03,2.912294e+02,-3.790217e+32
784,1,2.269238e+10,5.285749e+10,6.490083e+09,-3.790217e+32
788,0,5.897342e+03,2.406613e+03,2.954949e+02,-3.790251e+32
788,1,2.237488e+10,5.299033e+10,6.506394e+09,-3.790251e+32
792,0,5.950168e+03,2.441665e+03,2.997988e+02,-3.790284e+32
792,1,2.205658e+10,5.312128e+10,6.522473e+09,-3.790284e+32
796,0,6.003122e+03,2.477030e+03,3.041410e+02,-3.790318e+32
796,1,2.173751e+10,5.325036e+10,6.538322e+09,-3.790318e+32
800,0,6.056205e+03,2.512708e+03,3.085217e+02,-3.790351e+32
800,1,2.141766e+10,5.337754e+10,6.553938e+09,-3.790351e+32
804,0,6.109413e+03,2.548700e+03,3.129411e+02,-3.790385e+32
804,1,2.109705e+10,5.350283e+10,6.569321e+09,-3.790385e+32
808,0,6.162746e+03,2.585008e+03,3.173991e+02,-3.790418e+32
808,1,2.077570e+10,5.362622e+10,6.584472e+09,-3.790418e+32
812,0,6.216200e+03,2.621632e+03,3.218959e+02,-3.790452e+32
812,1,2.045362e+10,5.374771e+10,6.599389e+09,-3.790452e+32
816,0,6.269775e+03,2.658572e+03,3.264316e+02,-3.790486e+32
816,1,2.013080e+10,5.386729e+10,6.614071e+09,-3.790486e+32
820,0,6.323468e+03,2.695830e+03,3.310063e+02,-3.790519e+32
820,1,1.980728e+10,5.398495e+10,6.628519e+09,-3.790519e+32
824,0,6.377277e+03,2.733405e+03,3.356200e+02,-3.790553e+32
824,1,1.948305e+10,5.410071e+10,6.642731e+09,-3.790553e+32
828,0,6.431201e+03,2.771299e+03,3.402728e+02,-3.790586e+32
828,1,1.915814e+10,5.421454e+10,6.656708e+09,-3.790586e+32
832,0,6.485238e+03,2.809513e+03,3.449648e+02,-3.790620e+32
832,1,1.883254e+10,5.432644e+10,6.670449e+09,-3.790620e+32
836,0,6.539385e+03,2.848047e+03,3.496961e+02,-3.790653e+32
836,1,1.850628e+10,5.443642e+10,6.683952e+09,-3.790653e+32
840,0,6.593641e+03,2.886901e+03,3.544668e+02,-3.790687e+32
840,1,1.817937e+10,5.454447e+10,6.697219e+09,-3.790687e+32
844,0,6.648004e+03,2.926076e+03,3.592770e+02,-3.790720e+32
844,1,1.785181e+10,5.465058e+10,6.710248e+09,-3.790720e+32
848,0,6.702471e+03,2.965574e+03,3.641267e+02,-3.790754e+32
848,1,1.752362e+10,5.475475e+10,6.723038e+09,-3.790754e+32
852,0,6.757042e+03,3.005394e+03,3.690160e+02,-3.790787e+32
852,1,1.719480e+10,5.485698e+10,6.735590e+09,-3.790787e+32
856,0,6.811714e+03,3.045537e+03,3.739449e+02,-3.790821e+32
856,1,1.686538e+10,5.495726e+10,6.747903e+09,-3.790821e+32
860,0,6.866484e+03,3.086004e+03,3.789136e+02,-3.790854e+32
860,1,1.653536e+10,5.505559e+10,6.759976e+09,-3.790854e+32
864,0,6.921352e+03,3.126795e+03,3.839222e+02,-3.790888e+32
864,1,1.620476e+10,5.515196e+10,6.771810e+09,-3.790888e+32
868,0,6.976315e+03,3.167911e+03,3.889706e+02,-3.790921e+32
868,1,1.587358e+10,5.524638e+10,6.783403e+09,-3.790921e+32
872,0,7.031372e+03,3.209353e+03,3.940590e+02,-3.790955e+32
872,1,1.554184e+10,5.533884e+10,6.794755e+09,-3.790955e+32
876,0,7.086519e+03,3.251121e+03,3.991874e+02,-3.790989e+32
876,1,1.520956e+10,5.542933e+10,6.805866e+09,-3.790989e+32
880,0,7.141756e+03,3.293215e+03,4.043560e+02,-3.791022e+32
880,1,1.487673e+10,5.551785e+10,6.816735e+09,-3.791022e+32
884,0,7.197080e+03,3.335637e+03,4.095647e+02,-3.791056e+32
884,1,1.454337e+10,5.560441e+10,6.827363e+09,-3.791056e+32
888,0,7.252490e+03,3.378385e+03,4.148136e+02,-3.791089e+32
888,1,1.420951e+10,5.568899e+10,6.837748e+09,-3.791089e+32
892,0,7.307983e+03,3.421463e+03,4.201028e+02,-3.791123e+32
892,1,1.387513e+10,5.577159e+10,6.847890e+09,-3.791123e+32
896,0,7.363558e+03,3.464868e+03,4.254323e+02,-3.791156e+32
896,1,1.354027e+10,5.585221e+10,6.857789e+09,-3.791156e+32
900,0,7.419212e+03,3.508603e+03,4.308023e+02,-3.791190e+32
900,1,1.320493e+10,5.593085e+10,6.867445e+09,-3.791190e+32
904,0,7.474944e+03,3.552667e+03,4.362127e+02,-3.791223e+32
904,1,1.286912e+10,5.600750e+10,6.876857e+09,-3.791223e+32
908,0,7.530752e+03,3.597061e+03,4.416636e+02,-3.791257e+32
908,1,1.253286e+10,5.608217e+10,6.886025e+09,-3.791257e+32
912,0,7.586632e+03,3.641786e+03,4.471551e+02,-3.791290e+32
912,1,1.219615e+10,5.615484e+10,6.894948e+09,-3.791290e+32
916,0,7.642585e+03,3.686842e+03,4.526873e+02,-3.791324e+32
916,1,1.185901e+10,5.622553e+10,6.903626e+09,-3.791324e+32
920,0,7.698607e+03,3.732229e+03,4.582601e+02,-3.791358e+32
920,1,1.152145e+10,5.629421e+10,6.912060e+09,-3.791358e+32
924,0,7.754697e+03,3.777947e+03,4.638736e+02,-3.791391e+32
924,1,1.118349e+10,5.636090e+10,6.920248e+09,-3.791391e+32
928,0,7.810852e+03,3.823998e+03,4.695279e+02,-3.791425e+32
928,1,1.084512e+10,5.642558e+10,6.928190e+09,-3.791425e+32
932,0,7.867071e+03,3.870381e+03,4.752231e+02,-3.791458e+32
932,1,1.050638e+10,5.648826e+10,6.935886e+09,-3.791458e+32
936,0,7.923352e+03,3.917098e+03,4.809591e+02,-3.791492e+32
936,1,1.016726e+10,5.654894e+10,6.943336e+09,-3.791492e+32
940,0,7.979693e+03,3.964147e+03,4.867360e+02,-3.791525e+32
940,1,9.827787e+09,5.660760e+10,6.950540e+09,-3.791525e+32
944,0,8.036091e+03,4.011530e+03,4.925539e+02,-3.791559e+32
944,1,9.487964e+09,5.666426e+10,6.957496e+09,-3.791559e+32
948,0,8.092544e+03,4.059247e+03,4.984128e+02,-3.791592e+32
948,1,9.147805e+09,5.671891e+10,6.964206e+09,-3.791592e+32
952,0,8.149052e+03,4.107298e+03,5.043128e+02,-3.791626e+32
952,1,8.807323e+09,5.677154e+10,6.970668e+09,-3.791626e+32
956,0,8.205611e+03,4.155684e+03,5.102538e+02,-3.791660e+32
956,1,8.466529e+09,5.682215e+10,6.976883e+09,-3.791660e+32
960,0,8.262219e+03,4.204404e+03,5.162359e+02,-3.791693e+32
960,1,8.125437e+09,5.687075e+10,6.982850e+09,-3.791693e+32
964,0,8.318876e+03,4.253460e+03,5.222592e+02,-3.791727e+32
964,1,7.784058e+09,5.691733e+10,6.988569e+09,-3.791727e+32
968,0,8.375577e+03,4.302851e+03,5.283237e+02,-3.791760e+32
968,1,7.442404e+09,5.696189e+10,6.994040e+09,-3.791760e+32
972,0,8.432323e+03,4.352578e+03,5.344294e+02,-3.791794e+32
972,1,7.100487e+09,5.700442e+10,6.999263e+09,-3.791794e+32
976,0,8.489110e+03,4.402641e+03,5.405763e+02,-3.791827e+32
976,1,6.758319e+09,5.704493e+10,7.004237e+09,-3.791827e+32
980,0,8.545937e+03,4.453040e+03,5.467646e+02,-3.791861e+32
980,1,6.415913e+09,5.708341e+10,7.008962e+09,-3.791861e+32
984,0,8.602801e+03,4.503776e+03,5.529941e+02,-3.791894e+32
984,1,6.073280e+09,5.711987e+10,7.013438e+09,-3.791894e+32
988,0,8.659701e+03,4.554848e+03,5.592650e+02,-3.791928e+32
988,1,5.730434e+09,5.715430e+10,7.017665e+09,-3.791928e+32
992,0,8.716634e+03,4.606257e+03,5.655773e+02,-3.791962e+32
992,1,5.387385e+09,5.718670e+10,7.021643e+09,-3.791962e+32
996,0,8.773599e+03,4.658003e+03,5.719309e+02,-3.791995e+32
996,1,5.044147e+09,5.721706e+10,7.025372e+09,-3.791995e+32
1000,0,8.830593e+03,4.710087e+03,5.783259e+02,-3.792029e+32
1000,1,4.700731e+09,5.724540e+10,7.028851e+09,-3.792029e+32
1004,0,8.887615e+03,4.762508e+03,5.847624e+02,-3.792062e+32
1004,1,4.357150e+09,5.727170e+10,7.032080e+09,-3.792062e+32
1008,0,8.944662e+03,4.815266e+03,5.912404e+02,-3.792096e+32
1008,1,4.013415e+09,5.729597e+10,7.035060e+09,-3.792096e+32
1012,0,9.001732e+03,4.868363e+03,5.977598e+02,-3.792129e+32
1012,1,3.669539e+09,5.731820e+10,7.037790e+09,-3.792129e+32
1016,0,9.058824e+03,4.921797e+03,6.043207e+02,-3.792163e+32
1016,1,3.325535e+09,5.733839e+10,7.040269e+09,-3.792163e+32
1020,0,9.115936e+03,4.975569e+03,6.109231e+02,-3.792197e+32
1020,1,2.981414e+09,5.735655e+10,7.042499e+09,-3.792197e+32
1024,0,9.173064e+03,5.029679e+03,6.175670e+02,-3.792230e+32
1024,1,2.637189e+09,5.737267e+10,7.044479e+09,-3.792230e+32
1028,0,9.230208e+03,5.084128e+03,6.242524e+02,-3.792264e+32
1028,1,2.292871e+09,5.738676e+10,7.046208e+09,-3.792264e+32
1032,0,9.287365e+03,5.138915e+03,6.309794e+02,-3.792297e+32
1032,1,1.948473e+09,5.739880e+10,7.047687e+09,-3.792297e+32
1036,0,9.344534e+03,5.194040e+03,6.377479e+02,-3.792331e+32
1036,1,1.604008e+09,5.740881e+10,7.048916e+09,-3.792331e+32
1040,0,9.401711e+03,5.249504e+03,6.445580e+02,-3.792364e+32
1040,1,1.259488e+09,5.741678e+10,7.049894e+09,-3.792364e+32
1044,0,9.458896e+03,5.305306e+03,6.514097e+02,-3.792398e+32
1044,1,9.149239e+08,5.742270e+10,7.050622e+09,-3.792398e+32
1048,0,9.516086e+03,5.361447e+03,6.583029e+02,-3.792432e+32
1048,1,5.703291e+08,5.742659e+10,7.051099e+09,-3.792432e+32
1052,0,9.573279e+03,5.417927e+03,6.652377e+02,-3.792465e+32
1052,1,2.257155e+08,5.742844e+10,7.051326e+09,-3.792465e+32
1056,0,9.630473e+03,5.474745e+03,6.722141e+02,-3.792499e+32
1056,1,-1.189045e+08,5.742824e+10,7.051302e+09,-3.792499e+32
1060,0,9.687666e+03,5.531901e+03,6.792321e+02,-3.792532e+32
1060,1,-4.635187e+08,5.742601e+10,7.051028e+09,-3.792532e+32
1064,0,9.744857e+03,5.589397e+03,6.862916e+02,-3.792566e+32
1064,1,-8.081150e+08,5.742174e+10,7.050503e+09,-3.792566e+32
1068,0,9.802042e+03,5.647231e+03,6.933927e+02,-3.792600e+32
1068,1,-1.152681e+09,5.741542e+10,7.049727e+09,-3.792600e+32
1072,0,9.859220e+03,5.705403e+03,7.005354e+02,-3.792633e+32
1072,1,-1.497205e+09,5.740707e+10,7.048702e+09,-3.792633e+32
1076,0,9.916389e+03,5.763914e+03,7.077197e+02,-3.792667e+32
1076,1,-1.841673e+09,5.739667e+10,7.047425e+09,-3.792667e+32
1080,0,9.973547e+03,5.822764e+03,7.149455e+02,-3.792700e+32
1080,1,-2.186075e+09,5.738424e+10,7.045899e+09,-3.792700e+32
1084,0,1.003069e+04,5.881951e+03,7.222128e+02,-3.792734e+32
1084,1,-2.530398e+09,5.736977e+10,7.044122e+09,-3.792734e+32
1088,0,1.008782e+04,5.941478e+03,7.295217e+02,-3.792768e+32
1088,1,-2.874629e+09,5.735326e+10,7.042095e+09,-3.792768e+32
1092,0,1.014493e+04,6.001342e+03,7.368722e+02,-3.792801e+32
1092,1,-3.218756e+09,5.733471e+10,7.039817e+09,-3.792801e+32
1096,0,1.020203e+04,6.061545e+03,7.442641e+02,-3.792835e+32
1096,1,-3.562768e+09,5.731412e+10,7.037289e+09,-3.792835e+32
1100,0,1.025910e+04,6.122085e+03,7.516976e+02,-3.792868e+32
1100,1,-3.906651e+09,5.729150e+10,7.034511e+09,-3.792868e+32
1104,0,1.031615e+04,6.182964e+03,7.591725e+02,-3.792902e+32
1104,1,-4.250395e+09,5.726684e+10,7.031484e+09,-3.792902e+32
1108,0,1.037317e+04,6.244180e+03,7.666889e+02,-3.792936e+32
1108,1,-4.593985e+09,5.724014e+10,7.028206e+09,-3.792936e+32
1112,0,1.043017e+04,6.305734e+03,7.742468e+02,-3.792969e+32
1112,1,-4.937411e+09,5.721142e+10,7.024679e+09,-3.792969e+32
1116,0,1.048713e+04,6.367625e+03,7.818461e+02,-3.793003e+32
1116,1,-5.280659e+09,5.718065e+10,7.020901e+09,-3.793003e+32
1120,0,1.054407e+04,6.429854e+03,7.894868e+02,-3.793036e+32
1120,1,-5.623719e+09,5.714786e+10,7.016875e+09,-3.793036e+32
1124,0,1.060097e+04,6.492420e+03,7.971689e+02,-3.793070e+32
1124,1,-5.966577e+09,5.711303e+10,7.012599e+09,-3.793070e+32
1128,0,1.065784e+04,6.555322e+03,8.048924e+02,-3.793104e+32
1128,1,-6.309221e+09,5.707618e+10,7.008073e+09,-3.793104e+32
1132,0,1.071466e+04,6.618562e+03,8.126572e+02,-3.793137e+32
1132,1,-6.651640e+09,5.703729e+10,7.003299e+09,-3.793137e+32
1136,0,1.077145e+04,6.682138e+03,8.204633e+02,-3.793171e+32
1136,1,-6.993821e+09,5.699638e+10,6.998276e+09,-3.793171e+32
1140,0,1.082820e+04,6.746050e+03,8.283107e+02,-3.793204e+32
1140,1,-7.335751e+09,5.695344e+10,6.993004e+09,-3.793204e+32
1144,0,1.088491e+04,6.810298e+03,8.361994e+02,-3.793238e+32
1144,1,-7.677419e+09,5.690848e+10,6.987483e+09,-3.793238e+32
1148,0,1.094156e+04,6.874881e+03,8.441293e+02,-3.793272e+32
1148,1,-8.018813e+09,5.686150e+10,6.981714e+09,-3.793272e+32
1152,0,1.099818e+04,6.939801e+03,8.521004e+02,-3.793305e+32
1152,1,-8.359920e+09,5.681249e+10,6.975697e+09,-3.793305e+32
1156,0,1.105474e+04,7.005055e+03,8.601126e+02,-3.793339e+32
1156,1,-8.700729e+09,5.676147e+10,6.969432e+09,-3.793339e+32
1160,0,1.111125e+04,7.070644e+03,8.681659e+02,-3.793372e+32
1160,1,-9.041226e+09,5.670842e+10,6.962919e+09,-3.793372e+32
1164,0,1.116770e+04,7.136568e+03,8.762604e+02,-3.793406e+32
1164,1,-9.381401e+09,5.665336e+10,6.956158e+09,-3.793406e+32
1168,0,1.122410e+04,7.202826e+03,8.843959e+02,-3.793440e+32
1168,1,-9.721240e+09,5.659629e+10,6.949150e+09,-3.793440e+32
1172,0,1.128045e+04,7.269418e+03,8.925723e+02,-3.793473e+32
1172,1,-1.006073e+10,5.653720e+10,6.941895e+09,-3.793473e+32
1176,0,1.133673e+04,7.336344e+03,9.007898e+02,-3.793507e+32
1176,1,-1.039987e+10,5.647611e+10,6.934394e+09,-3.793507e+32
1180,0,1.139295e+04,7.403603e+03,9.090481e+02,-3.793541e+32
1180,1,-1.073863e+10,5.641300e+10,6.926646e+09,-3.793541e+32
1184,0,1.144911e+04,7.471195e+03,9.173474e+02,-3.793574e+32
1184,1,-1.107701e+10,5.634789e+10,6.918651e+09,-3.793574e+32
1188,0,1.150520e+04,7.539119e+03,9.256874e+02,-3.793608e+32
1188,1,-1.141499e+10,5.628078e+10,6.910411e+09,-3.793608e+32
1192,0,1.156123e+04,7.607376e+03,9.340683e+02,-3.793641e+32
1192,1,-1.175256e+10,5.621166e+10,6.901924e+09,-3.793641e+32
1196,0,1.161718e+04,7.675964e+03,9.424898e+02,-3.793675e+32
1196,1,-1.208972e+10,5.614055e+10,6.893193e+09,-3.793675e+32
1200,0,1.167307e+04,7.744883e+03,9.509521e+02,-3.793709e+32
1200,1,-1.242644e+10,5.606744e+10,6.884216e+09,-3.793709e+32
1204,0,1.172888e+04,7.814134e+03,9.594550e+02,-3.793742e+32
1204,1,-1.276273e+10,5.599234e+10,6.874994e+09,-3.793742e+32
1208,0,1.178461e+04,7.883715e+03,9.679984e+02,-3.793776e+32
1208,1,-1.309855e+10,5.591524e+10,6.865528e+09,-3.793776e+32
1212,0,1.184027e+04,7.953625e+03,9.765824e+02,-3.793810e+32
1212,1,-1.343391e+10,5.583616e+10,6.855818e+09,-3.793810e+32
1216,0,1.189585e+04,8.023866e+03,9.852069e+02,-3.793843e+32
1216,1,-1.376879e+10,5.575509e+10,6.845864e+09,-3.793843e+32
1220,0,1.195134e+04,8.094435e+03,9.938717e+02,-3.793877e+32
1220,1,-1.410318e+10,5.567204e+10,6.835666e+09,-3.793877e+32
1224,0,1.200675e+04,8.165334e+03,1.002577e+03,-3.793911e+32
1224,1,-1.443706e+10,5.558700e+10,6.825226e+09,-3.793911e+32
1228,0,1.206208e+04,8.236560e+03,1.011322e+03,-3.793944e+32
1228,1,-1.477043e+10,5.549999e+10,6.814542e+09,-3.793944e+32
1232,0,1.211732e+04,8.308114e+03,1.020108e+03,-3.793978e+32
1232,1,-1.510327e+10,5.541101e+10,6.803617e+09,-3.793978e+32
1236,0,1.217247e+04,8.379995e+03,1.028934e+03,-3.794011e+32
1236,1,-1.543558e+10,5.532006e+10,6.792449e+09,-3.794011e+32
1240,0,1.222753e+04,8.452202e+03,1.037800e+03,-3.794045e+32
1240,1,-1.576733e+10,5.522714e+10,6.781040e+09,-3.794045e+32
1244,0,1.228249e+04,8.524736e+03,1.046706e+03,-3.794079e+32
1244,1,-1.609852e+10,5.513225e+10,6.769389e+09,-3.794079e+32
1248,0,1.233736e+04,8.597595e+03,1.055652e+03,-3.794112e+32
1248,1,-1.642914e+10,5.503540e+10,6.757498e+09,-3.794112e+32
1252,0,1.239214e+04,8.670779e+03,1.064638e+03,-3.794146e+32
1252,1,-1.675917e+10,5.493660e+10,6.745366e+09,-3.794146e+32
1256,0,1.244681e+04,8.744287e+03,1.073663e+03,-3.794180e+32
1256,1,-1.708860e+10,5.483584e+10,6.732994e+09,-3.794180e+32
1260,0,1.250138e+04,8.818119e+03,1.082729e+03,-3.794213e+32
1260,1,-1.741742e+10,5.473313e+10,6.720383e+09,-3.794213e+32
1264,0,1.255585e+04,8.892274e+03,1.091834e+03,-3.794247e+32
1264,1,-1.774562e+10,5.462847e+10,6.707533e+09,-3.794247e+32
1268,0,1.261022e+04,8.966752e+03,1.100979e+03,-3.794281e+32
1268,1,-1.807319e+10,5.452187e+10,6.694444e+09,-3.794281e+32
1272,0,1.266447e+04,9.041552e+03,1.110163e+03,-3.794314e+32
1272,1,-1.840012e+10,5.441333e+10,6.681117e+09,-3.794314e+32
1276,0,1.271862e+04,9.116673e+03,1.119387e+03,-3.794348e+32
1276,1,-1.872638e+10,5.430285e+10,6.667552e+09,-3.794348e+32
1280,0,1.277266e+04,9.192115e+03,1.128650e+03,-3.794382e+32
1280,1,-1.905198e+10,5.419044e+10,6.653750e+09,-3.794382e+32
1284,0,1.282658e+04,9.267876e+03,1.137952e+03,-3.794415e+32
1284,1,-1.937691e+10,5.407611e+10,6.639711e+09,-3.794415e+32
1288,0,1.288039e+04,9.343957e+03,1.147294e+03,-3.794449e+32
1288,1,-1.970113e+10,5.395984e+10,6.625436e+09,-3.794449e+32
1292,0,1.293409e+04,9.420357e+03,1.156674e+03,-3.794483e+32
1292,1,-2.002466e+10,5.384166e+10,6.610925e+09,-3.794483e+32
1296,0,1.298766e+04,9.497074e+03,1.166094e+03,-3.794516e+32
1296,1,-2.034747e+10,5.372157e+10,6.596179e+09,-3.794516e+32
1300,0,1.304112e+04,9.574109e+03,1.175553e+03,-3.794550e+32
1300,1,-2.066956e+10,5.359956e+10,6.581198e+09,-3.794550e+32
1304,0,1.309445e+04,9.651461e+03,1.185050e+03,-3.794584e+32
1304,1,-2.099091e+10,5.347564e+10,6.565983e+09,-3.794584e+32
1308,0,1.314766e+04,9.729128e+03,1.194587e+03,-3.794617e+32
1308,1,-2.131151e+10,5.334982e+10,6.550534e+09,-3.794617e+32
1312,0,1.320074e+04,9.807111e+03,1.204162e+03,-3.794651e+32
1312,1,-2.163135e+10,5.322210e+10,6.534853e+09,-3.794651e+32
1316,0,1.325369e+04,9.885407e+03,1.213775e+03,-3.794685e+32
1316,1,-2.195042e+10,5.309249e+10,6.518938e+09,-3.794685e+32
1320,0,1.330652e+04,9.964018e+03,1.223428e+03,-3.794718e+32
1320,1,-2.226871e+10,5.296099e+10,6.502792e+09,-3.794718e+32
1324,0,1.335921e+04,1.004294e+04,1.233118e+03,-3.794752e+32
1324,1,-2.258620e+10,5.282760e+10,6.486414e+09,-3.794752e+32
1328,0,1.341177e+04,1.012218e+04,1.242847e+03,-3.794786e+32
1328,1,-2.290289e+10,5.269234e+10,6.469805e+09,-3.794786e+32
1332,0,1.346419e+04,1.020172e+04,1.252614e+03,-3.794820e+32
1332,1,-2.321876e+10,5.255519e+10,6.452966e+09,-3.794820e+32
1336,0,1.351647e+04,1.028158e+04,1.262419e+03,-3.794853e+32
1336,1,-2.353380e+10,5.241618e+10,6.435898e+09,-3.794853e+32
1340,0,1.356862e+04,1.036175e+04,1.272263e+03,-3.794887e+32
1340,1,-2.384800e+10,5.227530e+10,6.418600e+09,-3.794887e+32
1344,0,1.362062e+04,1.044222e+04,1.282144e+03,-3.794921e+32
1344,1,-2.416135e+10,5.213256e+10,6.401074e+09,-3.794921e+32
1348,0,1.367249e+04,1.052301e+04,1.292063e+03,-3.794954e+32
1348,1,-2.447384e+10,5.198796e+10,6.383319e+09,-3.794954e+32
1352,0,1.372420e+04,1.060410e+04,1.302019e+03,-3.794988e+32
1352,1,-2.478546e+10,5.184152e+10,6.365338e+09,-3.794988e+32
1356,0,1.377577e+04,1.068549e+04,1.312014e+03,-3.795022e+32
1356,1,-2.509619e+10,5.169323e+10,6.347130e+09,-3.795022e+32
1360,0,1.382719e+04,1.076720e+04,1.322045e+03,-3.795055e+32
1360,1,-2.540603e+10,5.154309e+10,6.328696e+09,-3.795055e+32
1364,0,1.387847e+04,1.084920e+04,1.332115e+03,-3.795089e+32
1364,1,-2.571496e+10,5.139112e+10,6.310037e+09,-3.795089e+32
1368,0,1.392958e+04,1.093151e+04,1.342221e+03,-3.795123e+32
1368,1,-2.602297e+10,5.123733e+10,6.291153e+09,-3.795123e+32
1372,0,1.398055e+04,1.101413e+04,1.352365e+03,-3.795156e+32
1372,1,-2.633006e+10,5.108170e+10,6.272045e+09,-3.795156e+32
1376,0,1.403136e+04,1.109704e+04,1.362545e+03,-3.795190e+32
1376,1,-2.663620e+10,5.092426e+10,6.252713e+09,-3.795190e+32
1380,0,1.408201e+04,1.118026e+04,1.372763e+03,-3.795224e+32
1380,1,-2.694140e+10,5.076501e+10,6.233159e+09,-3.795224e+32
1384,0,1.413250e+04,1.126378e+04,1.383018e+03,-3.795258e+32
1384,1,-2.724564e+10,5.060395e+10,6.213383e+09,-3.795258e+32
1388,0,1.418283e+04,1.134759e+04,1.393309e+03,-3.795291e+32
1388,1,-2.754890e+10,5.044108e+10,6.193386e+09,-3.795291e+32
1392,0,1.423300e+04,1.143170e+04,1.403637e+03,-3.795325e+32
1392,1,-2.785118e+10,5.027642e+10,6.173168e+09,-3.795325e+32
1396,0,1.428300e+04,1.151611e+04,1.414001e+03,-3.795359e+32
1396,1,-2.815246e+10,5.010997e+10,6.152731e+09,-3.795359e+32
1400,0,1.433284e+04,1.160082e+04,1.424402e+03,-3.795392e+32
1400,1,-2.845275e+10,4.994174e+10,6.132074e+09,-3.795392e+32
1404,0,1.438250e+04,1.168582e+04,1.434839e+03,-3.795426e+32
1404,1,-2.875201e+10,4.977172e+10,6.111199e+09,-3.795426e+32
1408,0,1.443200e+04,1.177112e+04,1.445312e+03,-3.795460e+32
1408,1,-2.905025e+10,4.959993e+10,6.090106e+09,-3.795460e+32
1412,0,1.448133e+04,1.185671e+04,1.455821e+03,-3.795494e+32
1412,1,-2.934746e+10,4.942638e+10,6.068796e+09,-3.795494e+32
1416,0,1.453048e+04,1.194259e+04,1.466366e+03,-3.795527e+32
1416,1,-2.964362e+10,4.925107e+10,6.047270e+09,-3.795527e+32
1420,0,1.457945e+04,1.202876e+04,1.476946e+03,-3.795561e+32
1420,1,-2.993872e+10,4.907400e+10,6.025529e+09,-3.795561e+32
1424,0,1.462825e+04,1.211523e+04,1.487563e+03,-3.795595e+32
1424,1,-3.023275e+10,4.889518e+10,6.003573e+09,-3.795595e+32
1428,0,1.467687e+04,1.220198e+04,1.498215e+03,-3.795629e+32
1428,1,-3.052570e+10,4.871462e+10,5.981403e+09,-3.795629e+32
1432,0,1.472531e+04,1.228902e+04,1.508902e+03,-3.795662e+32
1432,1,-3.081756e+10,4.853233e+10,5.959021e+09,-3.795662e+32
1436,0,1.477356e+04,1.237635e+04,1.519624e+03,-3.795696e+32
1436,1,-3.110833e+10,4.834830e+10,5.936425e+09,-3.795696e+32
1440,0,1.482164e+04,1.246396e+04,1.530382e+03,-3.795730e+32
1440,1,-3.139798e+10,4.816256e+10,5.913619e+09,-3.795730e+32
1444,0,1.486952e+04,1.255186e+04,1.541174e+03,-3.795764e+32
1444,1,-3.168652e+10,4.797510e+10,5.890601e+09,-3.795764e+32
1448,0,1.491722e+04,1.264004e+04,1.552001e+03,-3.795797e+32
1448,1,-3.197392e+10,4.778593e+10,5.867374e+09,-3.795797e+32
1452,0,1.496473e+04,1.272850e+04,1.562863e+03,-3.795831e+32
1452,1,-3.226018e+10,4.759505e+10,5.843938e+09,-3.795831e+32
1456,0,1.501205e+04,1.281725e+04,1.573760e+03,-3.795865e+32
1456,1,-3.254529e+10,4.740248e+10,5.820293e+09,-3.795865e+32
1460,0,1.505917e+04,1.290627e+04,1.584691e+03,-3.795899e+32
1460,1,-3.282924e+10,4.720823e+10,5.796441e+09,-3.795899e+32
1464,0,1.510610e+04,1.299558e+04,1.595656e+03,-3.795932e+32
1464,1,-3.311201e+10,4.701229e+10,5.772383e+09,-3.795932e+32
1468,0,1.515284e+04,1.308516e+04,1.606656e+03,-3.795966e+32
1468,1,-3.339361e+10,4.681467e+10,5.748119e+09,-3.795966e+32
1472,0,1.519937e+04,1.317502e+04,1.617689e+03,-3.796000e+32
1472,1,-3.367401e+10,4.661539e+10,5.723650e+09,-3.796000e+32
1476,0,1.524571e+04,1.326515e+04,1.628756e+03,-3.796034e+32
1476,1,-3.395321e+10,4.641444e+10,5.698977e+09,-3.796034e+32
1480,0,1.529185e+04,1.335556e+04,1.639857e+03,-3.796067e+32
1480,1,-3.423120e+10,4.621184e+10,5.674101e+09,-3.796067e+32
1484,0,1.533778e+04,1.344625e+04,1.650992e+03,-3.796101e+32
1484,1,-3.450797e+10,4.600759e+10,5.649022e+09,-3.796101e+32
